symbol,time,pnl_r,dollar_pnl,balance
NZDUSD,2026-03-09 08:25:00,1.4,70.0,-5265.000000000004
GBPUSD,2026-03-09 08:25:00,-1.1,-55.00000000000001,-5320.000000000004
USDJPY,2026-03-09 08:25:00,1.4,70.0,-5250.000000000004
EURUSD,2026-03-09 08:25:00,-1.1,-55.00000000000001,-5305.000000000004
ETHUSD,2026-03-09 08:40:00,1.4,70.0,-5235.000000000004
ETHUSD,2026-03-09 08:45:00,1.4,70.0,-5165.000000000004
AUDNZD,2026-03-09 10:30:00,-1.1,-55.00000000000001,-5220.000000000004
AUDNZD,2026-03-09 11:05:00,-1.1,-55.00000000000001,-5275.000000000004
AUDNZD,2026-03-09 11:10:00,-1.1,-55.00000000000001,-5330.000000000004
EURJPY,2026-03-09 11:20:00,-1.1,-55.00000000000001,-5385.000000000004
AUDJPY,2026-03-09 11:25:00,1.4,70.0,-5315.000000000004
EURJPY,2026-03-09 11:25:00,1.4,70.0,-5245.000000000004
EURJPY,2026-03-09 11:30:00,1.4,70.0,-5175.000000000004
AUDUSD,2026-03-09 12:30:00,-1.1,-55.00000000000001,-5230.000000000004
NZDUSD,2026-03-09 12:30:00,-1.1,-55.00000000000001,-5285.000000000004
AUDJPY,2026-03-09 12:30:00,-1.1,-55.00000000000001,-5340.000000000004
ETHUSD,2026-03-09 14:15:00,1.4,70.0,-5270.000000000004
GBPJPY,2026-03-09 15:50:00,-1.1,-55.00000000000001,-5325.000000000004
GBPUSD,2026-03-09 16:10:00,1.4,70.0,-5255.000000000004
BTCUSD,2026-03-09 16:25:00,-1.1,-55.00000000000001,-5310.000000000004
SOLUSD,2026-03-09 16:30:00,1.4,70.0,-5240.000000000004
BTCUSD,2026-03-09 16:30:00,-1.1,-55.00000000000001,-5295.000000000004
EURUSD,2026-03-09 16:30:00,1.4,70.0,-5225.000000000004
BTCUSD,2026-03-09 16:40:00,1.4,70.0,-5155.000000000004
AUDNZD,2026-03-09 17:05:00,-1.1,-55.00000000000001,-5210.000000000004
GBPUSD,2026-03-10 08:00:00,-1.1,-55.00000000000001,-5265.000000000004
AUDJPY,2026-03-10 08:20:00,1.4,70.0,-5195.000000000004
AUDUSD,2026-03-10 09:00:00,-1.1,-55.00000000000001,-5250.000000000004
NZDUSD,2026-03-10 09:10:00,-1.1,-55.00000000000001,-5305.000000000004
NZDUSD,2026-03-10 09:20:00,-1.1,-55.00000000000001,-5360.000000000004
GBPJPY,2026-03-10 09:40:00,-1.1,-55.00000000000001,-5415.000000000004
GBPCAD,2026-03-10 10:20:00,-1.1,-55.00000000000001,-5470.000000000004
GBPCAD,2026-03-10 10:25:00,-1.1,-55.00000000000001,-5525.000000000004
ETHUSD,2026-03-10 11:05:00,1.4,70.0,-5455.000000000004
SOLUSD,2026-03-10 11:05:00,1.4,70.0,-5385.000000000004
BTCUSD,2026-03-10 11:05:00,1.4,70.0,-5315.000000000004
AUDNZD,2026-03-10 13:10:00,-1.1,-55.00000000000001,-5370.000000000004
AUDNZD,2026-03-10 13:20:00,1.4,70.0,-5300.000000000004
EURUSD,2026-03-10 13:30:00,-1.1,-55.00000000000001,-5355.000000000004
CADCHF,2026-03-10 13:35:00,-1.1,-55.00000000000001,-5410.000000000004
EURUSD,2026-03-10 13:35:00,1.4,70.0,-5340.000000000004
AUDJPY,2026-03-10 14:50:00,1.4,70.0,-5270.000000000004
USDCAD,2026-03-10 15:40:00,1.4,70.0,-5200.000000000004
EURGBP,2026-03-10 16:30:00,1.4,70.0,-5130.000000000004
ETHUSD,2026-03-10 16:35:00,-1.1,-55.00000000000001,-5185.000000000004
AUDNZD,2026-03-10 16:40:00,-1.1,-55.00000000000001,-5240.000000000004
AUDUSD,2026-03-10 17:40:00,-1.1,-55.00000000000001,-5295.000000000004
AUDNZD,2026-03-10 17:40:00,-1.1,-55.00000000000001,-5350.000000000004
AUDUSD,2026-03-10 17:45:00,-1.1,-55.00000000000001,-5405.000000000004
AUDJPY,2026-03-10 17:45:00,-1.1,-55.00000000000001,-5460.000000000004
BTCUSD,2026-03-11 07:25:00,-1.1,-55.00000000000001,-5515.000000000004
SOLUSD,2026-03-11 07:25:00,-1.1,-55.00000000000001,-5570.000000000004
ETHUSD,2026-03-11 07:25:00,-1.1,-55.00000000000001,-5625.000000000004
ETHUSD,2026-03-11 07:30:00,1.4,70.0,-5555.000000000004
SOLUSD,2026-03-11 07:30:00,1.4,70.0,-5485.000000000004
GBPJPY,2026-03-11 09:25:00,-1.1,-55.00000000000001,-5540.000000000004
USDJPY,2026-03-11 09:25:00,-1.1,-55.00000000000001,-5595.000000000004
USDJPY,2026-03-11 09:30:00,1.4,70.0,-5525.000000000004
USDJPY,2026-03-11 09:35:00,1.4,70.0,-5455.000000000004
GBPJPY,2026-03-11 09:35:00,1.4,70.0,-5385.000000000004
CADCHF,2026-03-11 09:35:00,1.4,70.0,-5315.000000000004
EURJPY,2026-03-11 09:35:00,1.4,70.0,-5245.000000000004
NZDUSD,2026-03-11 10:30:00,-1.1,-55.00000000000001,-5300.000000000004
NZDUSD,2026-03-11 10:35:00,-1.1,-55.00000000000001,-5355.000000000004
SOLUSD,2026-03-11 10:35:00,-1.1,-55.00000000000001,-5410.000000000004
EURUSD,2026-03-11 12:00:00,-1.1,-55.00000000000001,-5465.000000000004
USDJPY,2026-03-11 13:45:00,1.4,70.0,-5395.000000000004
USDCAD,2026-03-11 14:40:00,1.4,70.0,-5325.000000000004
BTCUSD,2026-03-11 14:55:00,1.4,70.0,-5255.000000000004
BTCUSD,2026-03-11 15:00:00,1.4,70.0,-5185.000000000004
AUDNZD,2026-03-11 15:20:00,-1.1,-55.00000000000001,-5240.000000000004
USDCAD,2026-03-11 15:50:00,-1.1,-55.00000000000001,-5295.000000000004
AUDJPY,2026-03-11 15:50:00,1.4,70.0,-5225.000000000004
AUDUSD,2026-03-11 15:50:00,1.4,70.0,-5155.000000000004
EURUSD,2026-03-11 15:50:00,1.4,70.0,-5085.000000000004
ETHUSD,2026-03-11 16:10:00,-1.1,-55.00000000000001,-5140.000000000004
BTCUSD,2026-03-11 16:10:00,-1.1,-55.00000000000001,-5195.000000000004
SOLUSD,2026-03-11 16:10:00,-1.1,-55.00000000000001,-5250.000000000004
ETHUSD,2026-03-11 16:15:00,-1.1,-55.00000000000001,-5305.000000000004
BTCUSD,2026-03-11 16:15:00,-1.1,-55.00000000000001,-5360.000000000004
ETHUSD,2026-03-11 16:20:00,-1.1,-55.00000000000001,-5415.000000000004
BTCUSD,2026-03-11 16:20:00,-1.1,-55.00000000000001,-5470.000000000004
ETHUSD,2026-03-11 16:30:00,-1.1,-55.00000000000001,-5525.000000000004
BTCUSD,2026-03-11 16:30:00,1.4,70.0,-5455.000000000004
BTCUSD,2026-03-11 16:35:00,1.4,70.0,-5385.000000000004
ETHUSD,2026-03-11 16:35:00,1.4,70.0,-5315.000000000004
NZDUSD,2026-03-11 17:00:00,1.4,70.0,-5245.000000000004
AUDJPY,2026-03-11 17:00:00,-1.1,-55.00000000000001,-5300.000000000004
USDJPY,2026-03-12 07:40:00,1.4,70.0,-5230.000000000004
CADCHF,2026-03-12 08:05:00,-1.1,-55.00000000000001,-5285.000000000004
AUDNZD,2026-03-12 08:15:00,1.4,70.0,-5215.000000000004
EURGBP,2026-03-12 09:05:00,1.4,70.0,-5145.000000000004
BTCUSD,2026-03-12 10:30:00,-1.1,-55.00000000000001,-5200.000000000004
ETHUSD,2026-03-12 10:30:00,-1.1,-55.00000000000001,-5255.000000000004
BTCUSD,2026-03-12 10:45:00,-1.1,-55.00000000000001,-5310.000000000004
AUDUSD,2026-03-12 11:05:00,1.4,70.0,-5240.000000000004
ETHUSD,2026-03-12 12:40:00,-1.1,-55.00000000000001,-5295.000000000004
BTCUSD,2026-03-12 12:40:00,1.4,70.0,-5225.000000000004
GBPCAD,2026-03-12 12:40:00,-1.1,-55.00000000000001,-5280.000000000004
GBPCAD,2026-03-12 14:30:00,1.4,70.0,-5210.000000000004
GBPCAD,2026-03-12 14:35:00,1.4,70.0,-5140.000000000004
GBPUSD,2026-03-12 14:35:00,1.4,70.0,-5070.000000000004
EURUSD,2026-03-12 15:15:00,-1.1,-55.00000000000001,-5125.000000000004
USDCAD,2026-03-12 15:15:00,-1.1,-55.00000000000001,-5180.000000000004
AUDNZD,2026-03-13 06:30:00,1.4,70.0,-5110.000000000004
AUDNZD,2026-03-13 06:35:00,1.4,70.0,-5040.000000000004
NZDUSD,2026-03-13 07:30:00,-1.1,-55.00000000000001,-5095.000000000004
GBPUSD,2026-03-13 07:30:00,-1.1,-55.00000000000001,-5150.000000000004
GBPUSD,2026-03-13 07:35:00,-1.1,-55.00000000000001,-5205.000000000004
EURGBP,2026-03-13 07:35:00,-1.1,-55.00000000000001,-5260.000000000004
USDJPY,2026-03-13 07:35:00,1.4,70.0,-5190.000000000004
NZDUSD,2026-03-13 09:15:00,-1.1,-55.00000000000001,-5245.000000000004
NZDUSD,2026-03-13 09:25:00,-1.1,-55.00000000000001,-5300.000000000004
AUDJPY,2026-03-13 09:25:00,-1.1,-55.00000000000001,-5355.000000000004
EURUSD,2026-03-13 09:30:00,-1.1,-55.00000000000001,-5410.000000000004
NZDUSD,2026-03-13 09:30:00,-1.1,-55.00000000000001,-5465.000000000004
AUDUSD,2026-03-13 09:30:00,-1.1,-55.00000000000001,-5520.000000000004
USDCAD,2026-03-13 09:30:00,-1.1,-55.00000000000001,-5575.000000000004
AUDJPY,2026-03-13 09:30:00,-1.1,-55.00000000000001,-5630.000000000004
EURJPY,2026-03-13 09:40:00,-1.1,-55.00000000000001,-5685.000000000004
GBPJPY,2026-03-13 09:40:00,-1.1,-55.00000000000001,-5740.000000000004
EURJPY,2026-03-13 09:45:00,-1.1,-55.00000000000001,-5795.000000000004
AUDNZD,2026-03-13 09:50:00,-1.1,-55.00000000000001,-5850.000000000004
GBPUSD,2026-03-13 10:00:00,-1.1,-55.00000000000001,-5905.000000000004
GBPCAD,2026-03-13 10:00:00,-1.1,-55.00000000000001,-5960.000000000004
GBPJPY,2026-03-13 10:00:00,-1.1,-55.00000000000001,-6015.000000000004
EURJPY,2026-03-13 10:00:00,-1.1,-55.00000000000001,-6070.000000000004
BTCUSD,2026-03-13 11:35:00,-1.1,-55.00000000000001,-6125.000000000004
NZDUSD,2026-03-13 12:00:00,-1.1,-55.00000000000001,-6180.000000000004
ETHUSD,2026-03-13 13:00:00,-1.1,-55.00000000000001,-6235.000000000004
BTCUSD,2026-03-13 13:15:00,-1.1,-55.00000000000001,-6290.000000000004
NZDUSD,2026-03-13 13:45:00,1.4,70.0,-6220.000000000004
AUDNZD,2026-03-13 13:50:00,1.4,70.0,-6150.000000000004
GBPJPY,2026-03-13 14:05:00,1.4,70.0,-6080.000000000004
CADCHF,2026-03-13 15:30:00,-1.1,-55.00000000000001,-6135.000000000004
GBPCAD,2026-03-13 15:30:00,-1.1,-55.00000000000001,-6190.000000000004
GBPCAD,2026-03-13 15:35:00,-1.1,-55.00000000000001,-6245.000000000004
CADCHF,2026-03-13 15:35:00,-1.1,-55.00000000000001,-6300.000000000004
GBPUSD,2026-03-13 15:45:00,1.4,70.0,-6230.000000000004
BTCUSD,2026-03-13 15:45:00,-1.1,-55.00000000000001,-6285.000000000004
ETHUSD,2026-03-13 15:45:00,-1.1,-55.00000000000001,-6340.000000000004
EURUSD,2026-03-13 15:45:00,1.4,70.0,-6270.000000000004
SOLUSD,2026-03-13 15:45:00,-1.1,-55.00000000000001,-6325.000000000004
BTCUSD,2026-03-13 16:15:00,-1.1,-55.00000000000001,-6380.000000000004
SOLUSD,2026-03-13 16:15:00,-1.1,-55.00000000000001,-6435.000000000004
ETHUSD,2026-03-13 16:15:00,1.4,70.0,-6365.000000000004
USDJPY,2026-03-13 16:35:00,1.4,70.0,-6295.000000000004
USDJPY,2026-03-13 16:40:00,1.4,70.0,-6225.000000000004
EURJPY,2026-03-13 16:55:00,-1.1,-55.00000000000001,-6280.000000000004
ETHUSD,2026-03-13 17:50:00,-1.1,-55.00000000000001,-6335.000000000004
NZDUSD,2026-03-13 17:55:00,-1.1,-55.00000000000001,-6390.000000000004
AUDUSD,2026-03-13 17:55:00,-1.1,-55.00000000000001,-6445.000000000004
BTCUSD,2026-03-14 09:25:00,-1.1,-55.00000000000001,-6500.000000000004
ETHUSD,2026-03-14 09:30:00,-1.1,-55.00000000000001,-6555.000000000004
SOLUSD,2026-03-14 09:35:00,-1.1,-55.00000000000001,-6610.000000000004
ETHUSD,2026-03-14 09:35:00,-1.1,-55.00000000000001,-6665.000000000004
BTCUSD,2026-03-14 17:40:00,1.4,70.0,-6595.000000000004
ETHUSD,2026-03-15 08:15:00,-1.1,-55.00000000000001,-6650.000000000004
ETHUSD,2026-03-15 08:20:00,-1.1,-55.00000000000001,-6705.000000000004
SOLUSD,2026-03-15 12:00:00,1.4,70.0,-6635.000000000004
BTCUSD,2026-03-15 12:00:00,1.4,70.0,-6565.000000000004
ETHUSD,2026-03-15 12:00:00,-1.1,-55.00000000000001,-6620.000000000004
SOLUSD,2026-03-15 12:05:00,1.4,70.0,-6550.000000000004
ETHUSD,2026-03-15 12:05:00,1.4,70.0,-6480.000000000004
BTCUSD,2026-03-15 12:05:00,1.4,70.0,-6410.000000000004
ETHUSD,2026-03-15 16:05:00,-1.1,-55.00000000000001,-6465.000000000004
SOLUSD,2026-03-15 16:05:00,-1.1,-55.00000000000001,-6520.000000000004
BTCUSD,2026-03-15 16:05:00,1.4,70.0,-6450.000000000004
ETHUSD,2026-03-16 06:20:00,-1.1,-55.00000000000001,-6505.000000000004
SOLUSD,2026-03-16 06:30:00,1.4,70.0,-6435.000000000004
BTCUSD,2026-03-16 06:30:00,-1.1,-55.00000000000001,-6490.000000000004
ETHUSD,2026-03-16 06:30:00,-1.1,-55.00000000000001,-6545.000000000004
BTCUSD,2026-03-16 06:35:00,-1.1,-55.00000000000001,-6600.000000000004
SOLUSD,2026-03-16 06:35:00,-1.1,-55.00000000000001,-6655.000000000004
ETHUSD,2026-03-16 06:35:00,-1.1,-55.00000000000001,-6710.000000000004
CADCHF,2026-03-16 07:55:00,-1.1,-55.00000000000001,-6765.000000000004
USDCAD,2026-03-16 07:55:00,1.4,70.0,-6695.000000000004
EURJPY,2026-03-16 08:10:00,-1.1,-55.00000000000001,-6750.000000000004
GBPJPY,2026-03-16 08:15:00,-1.1,-55.00000000000001,-6805.000000000004
EURJPY,2026-03-16 08:15:00,-1.1,-55.00000000000001,-6860.000000000004
EURGBP,2026-03-16 08:30:00,-1.1,-55.00000000000001,-6915.000000000004
AUDUSD,2026-03-16 08:45:00,-1.1,-55.00000000000001,-6970.000000000004
GBPCAD,2026-03-16 10:25:00,-1.1,-55.00000000000001,-7025.000000000004
GBPCAD,2026-03-16 10:30:00,1.4,70.0,-6955.000000000004
EURUSD,2026-03-16 10:35:00,1.4,70.0,-6885.000000000004
USDCAD,2026-03-16 10:50:00,-1.1,-55.00000000000001,-6940.000000000004
BTCUSD,2026-03-16 11:40:00,1.4,70.0,-6870.000000000004
SOLUSD,2026-03-16 11:40:00,1.4,70.0,-6800.000000000004
AUDJPY,2026-03-16 11:50:00,-1.1,-55.00000000000001,-6855.000000000004
EURUSD,2026-03-16 13:15:00,-1.1,-55.00000000000001,-6910.000000000004
EURJPY,2026-03-16 13:15:00,-1.1,-55.00000000000001,-6965.000000000004
AUDUSD,2026-03-16 13:20:00,-1.1,-55.00000000000001,-7020.000000000004
CADCHF,2026-03-16 13:20:00,-1.1,-55.00000000000001,-7075.000000000004
AUDJPY,2026-03-16 13:20:00,-1.1,-55.00000000000001,-7130.000000000004
EURJPY,2026-03-16 13:20:00,1.4,70.0,-7060.000000000004
EURUSD,2026-03-16 13:20:00,-1.1,-55.00000000000001,-7115.000000000004
EURGBP,2026-03-16 13:20:00,1.4,70.0,-7045.000000000004
AUDJPY,2026-03-16 13:25:00,-1.1,-55.00000000000001,-7100.000000000004
EURJPY,2026-03-16 13:25:00,1.4,70.0,-7030.000000000004
AUDNZD,2026-03-16 13:35:00,1.4,70.0,-6960.000000000004
BTCUSD,2026-03-16 13:55:00,-1.1,-55.00000000000001,-7015.000000000004
USDCAD,2026-03-16 14:10:00,-1.1,-55.00000000000001,-7070.000000000004
USDJPY,2026-03-16 14:40:00,-1.1,-55.00000000000001,-7125.000000000004
USDJPY,2026-03-16 14:45:00,-1.1,-55.00000000000001,-7180.000000000004
ETHUSD,2026-03-16 15:25:00,1.4,70.0,-7110.000000000004
SOLUSD,2026-03-16 16:30:00,1.4,70.0,-7040.000000000004
BTCUSD,2026-03-16 16:30:00,1.4,70.0,-6970.000000000004
AUDJPY,2026-03-16 16:30:00,-1.1,-55.00000000000001,-7025.000000000004
AUDJPY,2026-03-16 16:35:00,1.4,70.0,-6955.000000000004
EURUSD,2026-03-16 16:50:00,1.4,70.0,-6885.000000000004
NZDUSD,2026-03-16 16:50:00,1.4,70.0,-6815.000000000004
EURUSD,2026-03-16 16:55:00,1.4,70.0,-6745.000000000004
AUDJPY,2026-03-17 06:30:00,-1.1,-55.00000000000001,-6800.000000000004
AUDJPY,2026-03-17 06:35:00,-1.1,-55.00000000000001,-6855.000000000004
AUDNZD,2026-03-17 06:35:00,-1.1,-55.00000000000001,-6910.000000000004
AUDUSD,2026-03-17 06:35:00,-1.1,-55.00000000000001,-6965.000000000004
AUDNZD,2026-03-17 06:40:00,1.4,70.0,-6895.000000000004
AUDUSD,2026-03-17 06:40:00,1.4,70.0,-6825.000000000004
AUDJPY,2026-03-17 06:40:00,1.4,70.0,-6755.000000000004
USDCAD,2026-03-17 08:45:00,-1.1,-55.00000000000001,-6810.000000000004
USDCAD,2026-03-17 08:50:00,1.4,70.0,-6740.000000000004
EURUSD,2026-03-17 08:50:00,-1.1,-55.00000000000001,-6795.000000000004
GBPUSD,2026-03-17 08:55:00,-1.1,-55.00000000000001,-6850.000000000004
GBPJPY,2026-03-17 08:55:00,-1.1,-55.00000000000001,-6905.000000000004
GBPUSD,2026-03-17 09:00:00,1.4,70.0,-6835.000000000004
EURJPY,2026-03-17 09:00:00,-1.1,-55.00000000000001,-6890.000000000004
EURUSD,2026-03-17 09:00:00,-1.1,-55.00000000000001,-6945.000000000004
CADCHF,2026-03-17 09:00:00,-1.1,-55.00000000000001,-7000.000000000004
GBPJPY,2026-03-17 09:00:00,-1.1,-55.00000000000001,-7055.000000000004
GBPCAD,2026-03-17 09:00:00,-1.1,-55.00000000000001,-7110.000000000004
EURGBP,2026-03-17 09:00:00,1.4,70.0,-7040.000000000004
EURUSD,2026-03-17 09:05:00,1.4,70.0,-6970.000000000004
GBPJPY,2026-03-17 09:05:00,1.4,70.0,-6900.000000000004
GBPCAD,2026-03-17 09:05:00,1.4,70.0,-6830.000000000004
EURJPY,2026-03-17 09:05:00,1.4,70.0,-6760.000000000004
CADCHF,2026-03-17 09:05:00,1.4,70.0,-6690.000000000004
EURJPY,2026-03-17 09:10:00,1.4,70.0,-6620.000000000004
USDJPY,2026-03-17 10:25:00,-1.1,-55.00000000000001,-6675.000000000004
GBPUSD,2026-03-17 10:25:00,-1.1,-55.00000000000001,-6730.000000000004
BTCUSD,2026-03-17 13:05:00,1.4,70.0,-6660.000000000004
ETHUSD,2026-03-17 14:15:00,1.4,70.0,-6590.000000000004
AUDNZD,2026-03-17 16:00:00,1.4,70.0,-6520.000000000004
CADCHF,2026-03-17 16:00:00,1.4,70.0,-6450.000000000004
EURUSD,2026-03-17 16:00:00,-1.1,-55.00000000000001,-6505.000000000004
EURJPY,2026-03-17 16:00:00,1.4,70.0,-6435.000000000004
AUDUSD,2026-03-17 16:00:00,-1.1,-55.00000000000001,-6490.000000000004
USDJPY,2026-03-17 16:30:00,1.4,70.0,-6420.000000000004
ETHUSD,2026-03-17 16:35:00,1.4,70.0,-6350.000000000004
SOLUSD,2026-03-17 16:35:00,1.4,70.0,-6280.000000000004
AUDNZD,2026-03-17 17:45:00,-1.1,-55.00000000000001,-6335.000000000004
CADCHF,2026-03-18 06:00:00,-1.1,-55.00000000000001,-6390.000000000004
AUDNZD,2026-03-18 08:10:00,1.4,70.0,-6320.000000000004
ETHUSD,2026-03-18 08:50:00,1.4,70.0,-6250.000000000004
CADCHF,2026-03-18 09:10:00,1.4,70.0,-6180.000000000004
EURUSD,2026-03-18 10:30:00,-1.1,-55.00000000000001,-6235.000000000004
