time,open,high,low,close,tick_volume,spread,real_volume
2026-02-18 16:40:00,1.18195,1.18201,1.18163,1.18165,521,0,0
2026-02-18 16:45:00,1.18164,1.18177,1.18155,1.1817,469,0,0
2026-02-18 16:50:00,1.1817199999999999,1.18202,1.18171,1.18195,324,0,0
2026-02-18 16:55:00,1.18193,1.18193,1.1814,1.18152,510,0,0
2026-02-18 17:00:00,1.18153,1.1826699999999999,1.1813500000000001,1.18259,577,0,0
2026-02-18 17:05:00,1.18262,1.18264,1.18197,1.18229,415,0,0
2026-02-18 17:10:00,1.18228,1.18228,1.18199,1.18202,371,0,0
2026-02-18 17:15:00,1.18205,1.18207,1.18164,1.18186,407,0,0
2026-02-18 17:20:00,1.18187,1.18189,1.18148,1.18152,334,0,0
2026-02-18 17:25:00,1.18151,1.18193,1.18151,1.18192,278,0,0
2026-02-18 17:30:00,1.18193,1.18212,1.18184,1.18207,319,0,0
2026-02-18 17:35:00,1.18208,1.18238,1.1820599999999999,1.18231,329,0,0
2026-02-18 17:40:00,1.18229,1.18243,1.18218,1.18231,283,0,0
2026-02-18 17:45:00,1.1823,1.18265,1.1822300000000001,1.1825700000000001,254,0,0
2026-02-18 17:50:00,1.18256,1.1825700000000001,1.1816,1.18183,314,0,0
2026-02-18 17:55:00,1.18183,1.18227,1.18183,1.18227,359,0,0
2026-02-18 18:00:00,1.18226,1.1824,1.1819,1.1824,246,0,0
2026-02-18 18:05:00,1.18236,1.18261,1.18211,1.18214,233,0,0
2026-02-18 18:10:00,1.18213,1.18219,1.18154,1.18191,293,0,0
2026-02-18 18:15:00,1.18191,1.18192,1.18146,1.18152,290,0,0
2026-02-18 18:20:00,1.18151,1.18161,1.18131,1.18155,337,0,0
2026-02-18 18:25:00,1.18155,1.18157,1.18117,1.18126,245,0,0
2026-02-18 18:30:00,1.18128,1.18165,1.18121,1.18156,283,0,0
2026-02-18 18:35:00,1.18156,1.18176,1.18105,1.18109,283,0,0
2026-02-18 18:40:00,1.18113,1.18132,1.18098,1.1811,246,0,0
2026-02-18 18:45:00,1.1811,1.18142,1.1811,1.18126,250,0,0
2026-02-18 18:50:00,1.18134,1.18137,1.181,1.18104,273,0,0
2026-02-18 18:55:00,1.1810100000000001,1.18116,1.18093,1.18094,237,0,0
2026-02-18 19:00:00,1.18094,1.18104,1.1806,1.18084,190,1,0
2026-02-18 19:05:00,1.18085,1.18112,1.18084,1.1811099999999999,146,0,0
2026-02-18 19:10:00,1.1811,1.18142,1.18105,1.1812,259,0,0
2026-02-18 19:15:00,1.18122,1.18122,1.18067,1.18069,142,1,0
